cycle_summary
cycle,duration_s,etr_count,tim2_n_total,n_saved_reported,n_parsed,timclk
340,0,195,2708.0
340,1,129,1791.0
340,2,138,1916.0
340,3,185,2569.0
340,4,172,2388.0
340,5,141,1958.0
340,6,198,2750.0
340,7,188,2611.0
341,0,220,3055.0
341,1,163,2263.0
341,2,181,2513.0
341,3,195,2708.0
341,4,167,2319.0
341,5,125,1736.0
341,6,148,2055.0
342,0,163,2263.0
342,1,176,2444.0
342,2,140,1944.0
342,3,193,2680.0
342,4,193,2680.0
343,0,196,2722.0
343,1,152,2111.0
343,2,156,2166.0
344,0,164,2277.0
344,1,147,2041.0
344,2,209,2902.0
344,3,170,2361.0
344,4,164,2277.0
344,5,192,2666.0
344,6,189,2625.0
344,7,161,2236.0
345,0,134,1861.0
345,1,174,2416.0
345,2,154,2138.0
345,3,152,2111.0
345,4,165,2291.0
345,5,199,2763.0
346,0,195,2708.0
346,1,152,2111.0
346,2,152,2111.0
346,3,202,2805.0
346,4,173,2402.0
346,5,152,2111.0
347,0,183,2541.0
347,1,141,1958.0
347,2,176,2444.0
348,0,199,2763.0
348,1,163,2263.0
348,2,109,1513.0
348,3,211,2930.0
348,4,146,2027.0
348,5,205,2847.0
348,6,206,2861.0
349,0,144,2000.0
349,1,167,2319.0
349,2,180,2500.0
349,3,133,1847.0
349,4,183,2541.0
350,0,139,1930.0
350,1,134,1861.0
350,2,191,2652.0
350,3,178,2472.0
351,0,197,2736.0
351,1,172,2388.0
351,2,137,1902.0
351,3,213,2958.0
351,4,168,2333.0
351,5,201,2791.0
351,6,183,2541.0
351,7,171,2375.0
351,8,197,2736.0
352,0,195,2708.0
352,1,132,1833.0
352,2,186,2583.0
352,3,208,2888.0
352,4,212,2944.0
352,5,172,2388.0
352,6,136,1888.0
353,0,160,2222.0
353,1,136,1888.0
353,2,149,2069.0
353,3,190,2638.0
353,4,157,2180.0
353,5,204,2833.0
353,6,186,2583.0
353,7,140,1944.0
353,8,173,2402.0
354,0,165,2291.0
354,1,177,2458.0
354,2,130,1805.0
354,3,206,2861.0
354,4,183,2541.0
354,5,145,2013.0
354,6,169,2347.0
355,0,171,2375.0
355,1,148,2055.0
355,2,164,2277.0
355,3,192,2666.0
355,4,191,2652.0
355,5,138,1916.0
355,6,177,2458.0
355,7,184,2555.0
356,0,135,1875.0
356,1,183,2541.0
356,2,185,2569.0
356,3,197,2736.0
356,4,178,2472.0
356,5,206,2861.0
356,6,185,2569.0
357,0,135,1875.0
357,1,177,2458.0
357,2,131,1819.0
357,3,164,2277.0
357,4,171,2375.0
357,5,198,2750.0
357,6,149,2069.0
358,0,188,2611.0
358,1,199,2763.0
358,2,184,2555.0
358,3,139,1930.0
358,4,192,2666.0
358,5,171,2375.0
359,0,179,2486.0
359,1,158,2194.0
359,2,182,2527.0
359,3,182,2527.0
359,4,134,1861.0
359,5,170,2361.0
360,0,160,2222.0
360,1,126,1750.0
360,2,203,2819.0
360,3,120,1666.0
360,4,175,2430.0
360,5,171,2375.0
361,0,190,2638.0
361,1,159,2208.0
361,2,164,2277.0
361,3,177,2458.0
361,4,163,2263.0
361,5,192,2666.0
361,6,175,2430.0
362,0,183,2541.0
362,1,207,2875.0
362,2,198,2750.0
362,3,151,2097.0
362,4,208,2888.0
363,0,198,2750.0
363,1,202,2805.0
363,2,168,2333.0
363,3,189,2625.0
364,0,143,1986.0
364,1,183,2541.0
364,2,199,2763.0
364,3,165,2291.0
364,4,188,2611.0
364,5,207,2875.0
364,6,148,2055.0
364,7,181,2513.0
365,0,177,2458.0
365,1,179,2486.0
365,2,213,2958.0
365,3,193,2680.0
365,4,156,2166.0
366,0,160,2222.0
366,1,162,2250.0
366,2,130,1805.0
366,3,163,2263.0
366,4,133,1847.0
366,5,131,1819.0
366,6,202,2805.0
366,7,132,1833.0
367,0,151,2097.0
367,1,204,2833.0
367,2,191,2652.0
367,3,165,2291.0
367,4,183,2541.0
367,5,196,2722.0
368,0,178,2472.0
368,1,196,2722.0
369,0,176,2444.0
369,1,128,1777.0
369,2,167,2319.0
369,3,158,2194.0
369,4,170,2361.0
369,5,204,2833.0
369,6,151,2097.0
369,7,138,1916.0
369,8,165,2291.0
369,9,204,2833.0
369,10,176,2444.0
369,11,183,2541.0
370,0,191,2652.0
370,1,165,2291.0
371,0,147,2041.0
371,1,198,2750.0
371,2,166,2305.0
371,3,221,3069.0
372,0,195,2708.0
372,1,142,1972.0
372,2,183,2541.0
372,3,166,2305.0
372,4,174,2416.0
373,0,180,2500.0
373,1,196,2722.0
373,2,192,2666.0
373,3,203,2819.0
373,4,188,2611.0
373,5,169,2347.0
374,0,180,2500.0
374,1,184,2555.0
374,2,140,1944.0
374,3,195,2708.0
374,4,156,2166.0
374,5,183,2541.0
374,6,137,1902.0
374,7,163,2263.0
374,8,196,2722.0
374,9,184,2555.0
374,10,194,2694.0
374,11,179,2486.0
375,0,126,1750.0
375,1,201,2791.0
376,0,136,1888.0
376,1,119,1652.0
376,2,138,1916.0
376,3,215,2986.0
376,4,189,2625.0
376,5,136,1888.0
377,0,173,2402.0
377,1,122,1694.0
377,2,205,2847.0
377,3,142,1972.0
377,4,190,2638.0
377,5,192,2666.0
377,6,158,2194.0
378,0,191,2652.0
378,1,176,2444.0
378,2,177,2458.0
378,3,207,2875.0
378,4,183,2541.0
378,5,180,2500.0
378,6,182,2527.0
379,0,113,1569.0
379,1,182,2527.0
379,2,177,2458.0
379,3,136,1888.0
379,4,200,2777.0
379,5,130,1805.0
379,6,167,2319.0
379,7,189,2625.0
379,8,183,2541.0
379,9,198,2750.0
379,10,112,1555.0
380,0,152,2111.0
380,1,179,2486.0
380,2,124,1722.0
380,3,139,1930.0
380,4,156,2166.0
380,5,155,2152.0
380,6,142,1972.0
380,7,173,2402.0
381,0,161,2236.0
381,1,144,2000.0
381,2,201,2791.0
381,3,189,2625.0
382,0,186,2583.0
382,1,151,2097.0
382,2,202,2805.0
382,3,154,2138.0
382,4,176,2444.0
382,5,183,2541.0
382,6,128,1777.0
383,0,181,2513.0
383,1,201,2791.0
383,2,168,2333.0
383,3,165,2291.0
384,0,128,1777.0
384,1,137,1902.0
384,2,149,2069.0
384,3,169,2347.0
384,4,201,2791.0
384,5,181,2513.0
384,6,212,2944.0
384,7,158,2194.0
384,8,172,2388.0
384,9,142,1972.0
384,10,203,2819.0
384,11,143,1986.0
384,12,174,2416.0
385,0,147,2041.0
385,1,205,2847.0
385,2,134,1861.0
385,3,177,2458.0
385,4,198,2750.0
386,0,185,2569.0
386,1,154,2138.0
386,2,198,2750.0
386,3,151,2097.0
386,4,146,2027.0
386,5,164,2277.0
386,6,149,2069.0
387,0,175,2430.0
387,1,184,2555.0
387,2,174,2416.0
387,3,152,2111.0
387,4,199,2763.0
387,5,173,2402.0
387,6,220,3055.0
387,7,145,2013.0
387,8,202,2805.0
387,9,139,1930.0
388,0,173,2402.0
388,1,154,2138.0
388,2,187,2597.0
388,3,190,2638.0
388,4,198,2750.0
388,5,163,2263.0
388,6,187,2597.0
389,0,195,2708.0
389,1,117,1625.0
389,2,112,1555.0
389,3,163,2263.0
389,4,220,3055.0
389,5,198,2750.0
390,0,163,2263.0
390,1,125,1736.0
390,2,147,2041.0
390,3,140,1944.0
390,4,140,1944.0
391,0,149,2069.0
391,1,144,2000.0
391,2,142,1972.0
391,3,134,1861.0
391,4,182,2527.0
391,5,194,2694.0
391,6,159,2208.0
392,0,197,2736.0
392,1,168,2333.0
392,2,209,2902.0
393,0,187,2597.0
393,1,188,2611.0
393,2,138,1916.0
393,3,114,1583.0
393,4,181,2513.0
393,5,204,2833.0
394,0,125,1736.0
394,1,195,2708.0
394,2,140,1944.0
394,3,194,2694.0
394,4,110,1527.0
394,5,162,2250.0
395,0,175,2430.0
395,1,215,2986.0
395,2,161,2236.0
395,3,144,2000.0
395,4,128,1777.0
396,0,151,2097.0
396,1,198,2750.0
396,2,175,2430.0
396,3,191,2652.0
396,4,179,2486.0
396,5,138,1916.0
396,6,171,2375.0
397,0,169,2347.0
397,1,178,2472.0
397,2,175,2430.0
397,3,126,1750.0
397,4,170,2361.0
397,5,170,2361.0
397,6,184,2555.0
397,7,132,1833.0
397,8,167,2319.0
398,0,135,1875.0
398,1,203,2819.0
398,2,129,1791.0
398,3,146,2027.0
398,4,152,2111.0
399,0,160,2222.0
399,1,106,1472.0
399,2,177,2458.0
400,0,177,2458.0
400,1,196,2722.0
400,2,187,2597.0
400,3,131,1819.0
401,0,196,2722.0
401,1,144,2000.0
402,0,155,2152.0
402,1,151,2097.0
402,2,211,2930.0
402,3,141,1958.0
402,4,168,2333.0
403,0,175,2430.0
403,1,159,2208.0
403,2,210,2916.0
403,3,167,2319.0
403,4,200,2777.0
403,5,193,2680.0
403,6,167,2319.0
404,0,219,3041.0
404,1,182,2527.0
404,2,135,1875.0
405,0,152,2111.0
405,1,187,2597.0
406,0,149,2069.0
406,1,203,2819.0
406,2,174,2416.0
406,3,190,2638.0
406,4,210,2916.0
406,5,150,2083.0
406,6,138,1916.0
407,0,150,2083.0
407,1,202,2805.0
407,2,169,2347.0
407,3,202,2805.0
407,4,187,2597.0
407,5,135,1875.0
408,0,164,2277.0
408,1,142,1972.0
408,2,146,2027.0
408,3,204,2833.0
408,4,123,1708.0
408,5,183,2541.0
408,6,184,2555.0
408,7,188,2611.0
408,8,179,2486.0
409,0,174,2416.0
409,1,139,1930.0
409,2,190,2638.0
409,3,152,2111.0
409,4,116,1611.0
409,5,162,2250.0
410,0,195,2708.0
410,1,166,2305.0
410,2,133,1847.0
410,3,139,1930.0
410,4,174,2416.0
410,5,170,2361.0
410,6,137,1902.0
410,7,144,2000.0
410,8,210,2916.0
410,9,199,2763.0
410,10,176,2444.0
411,0,145,2013.0
411,1,152,2111.0
411,2,185,2569.0
411,3,148,2055.0
411,4,149,2069.0
412,0,135,1875.0
412,1,160,2222.0
412,2,138,1916.0
412,3,177,2458.0
412,4,189,2625.0
413,0,118,1638.0
413,1,185,2569.0
413,2,141,1958.0
413,3,189,2625.0
413,4,134,1861.0
414,0,198,2750.0
414,1,128,1777.0
414,2,164,2277.0
415,0,147,2041.0
415,1,146,2027.0
415,2,197,2736.0
415,3,206,2861.0
415,4,225,3125.0
415,5,149,2069.0
416,0,125,1736.0
416,1,172,2388.0
416,2,175,2430.0
416,3,176,2444.0
416,4,183,2541.0
416,5,190,2638.0
416,6,193,2680.0
417,0,193,2680.0
417,1,162,2250.0
417,2,177,2458.0
417,3,216,3000.0
417,4,175,2430.0
417,5,178,2472.0
417,6,170,2361.0
417,7,203,2819.0
418,0,179,2486.0
418,1,185,2569.0
418,2,160,2222.0
418,3,153,2125.0
419,0,177,2458.0
419,1,195,2708.0
419,2,120,1666.0
419,3,135,1875.0
419,4,175,2430.0
419,5,184,2555.0
419,6,127,1763.0
420,0,173,2402.0
420,1,127,1763.0
420,2,191,2652.0
420,3,133,1847.0
420,4,160,2222.0
420,5,176,2444.0
421,0,170,2361.0
421,1,185,2569.0
421,2,207,2875.0
421,3,225,3125.0
421,4,172,2388.0
422,0,127,1763.0
422,1,173,2402.0
422,2,178,2472.0
423,0,165,2291.0
423,1,178,2472.0
423,2,190,2638.0
423,3,182,2527.0
423,4,158,2194.0
424,0,198,2750.0
424,1,142,1972.0
424,2,145,2013.0
424,3,180,2500.0
424,4,158,2194.0
424,5,158,2194.0
424,6,129,1791.0
424,7,203,2819.0
424,8,163,2263.0
425,0,148,2055.0
425,1,173,2402.0
425,2,197,2736.0
425,3,140,1944.0
425,4,162,2250.0
425,5,162,2250.0
425,6,202,2805.0
426,0,171,2375.0
426,1,166,2305.0
426,2,174,2416.0
426,3,151,2097.0
426,4,140,1944.0
426,5,189,2625.0
426,6,143,1986.0
427,0,133,1847.0
427,1,163,2263.0
427,2,173,2402.0
427,3,116,1611.0
427,4,180,2500.0
427,5,177,2458.0
427,6,193,2680.0
428,0,191,2652.0
428,1,188,2611.0
428,2,175,2430.0
428,3,190,2638.0
428,4,206,2861.0
428,5,148,2055.0
429,0,138,1916.0
429,1,209,2902.0
429,2,144,2000.0
429,3,209,2902.0
429,4,196,2722.0
430,0,150,2083.0
430,1,201,2791.0
430,2,126,1750.0
430,3,202,2805.0
430,4,132,1833.0
430,5,173,2402.0
430,6,131,1819.0
430,7,151,2097.0
431,0,189,2625.0
431,1,129,1791.0
431,2,166,2305.0
431,3,146,2027.0
431,4,205,2847.0
431,5,145,2013.0
431,6,154,2138.0
431,7,148,2055.0
431,8,195,2708.0
431,9,130,1805.0
431,10,187,2597.0
431,11,139,1930.0
431,12,147,2041.0
431,13,149,2069.0
432,0,207,2875.0
432,1,144,2000.0
432,2,205,2847.0
432,3,195,2708.0
433,0,150,2083.0
433,1,166,2305.0
433,2,182,2527.0
433,3,181,2513.0
433,4,171,2375.0
433,5,166,2305.0
433,6,193,2680.0
433,7,171,2375.0
433,8,117,1625.0
434,0,190,2638.0
434,1,181,2513.0
434,2,185,2569.0
436,0,175,2430.0
436,1,185,2569.0
436,2,163,2263.0
436,3,138,1916.0
436,4,180,2500.0
436,5,170,2361.0
436,6,134,1861.0
436,7,189,2625.0
436,8,147,2041.0
436,9,151,2097.0
437,0,195,2708.0
437,1,185,2569.0
437,2,147,2041.0
437,3,182,2527.0
438,0,134,1861.0
438,1,187,2597.0
438,2,176,2444.0
438,3,145,2013.0
438,4,184,2555.0
438,5,183,2541.0
438,6,163,2263.0
438,7,208,2888.0
439,0,174,2416.0
439,1,177,2458.0
439,2,182,2527.0
439,3,179,2486.0
439,4,186,2583.0
440,0,148,2055.0
440,1,185,2569.0
440,2,206,2861.0
440,3,171,2375.0
440,4,186,2583.0
440,5,174,2416.0
441,0,200,2777.0
441,1,135,1875.0
441,2,177,2458.0
442,0,195,2708.0
442,1,139,1930.0
442,2,178,2472.0
442,3,144,2000.0
442,4,214,2972.0
442,5,174,2416.0
443,0,190,2638.0
443,1,193,2680.0
443,2,176,2444.0
443,3,155,2152.0
444,0,151,2097.0
444,1,179,2486.0
444,2,163,2263.0
444,3,168,2333.0
444,4,208,2888.0
444,5,159,2208.0
444,6,198,2750.0
444,7,190,2638.0
445,0,194,2694.0
445,1,174,2416.0
445,2,209,2902.0
445,3,193,2680.0
445,4,181,2513.0
445,5,168,2333.0
445,6,170,2361.0
446,0,136,1888.0
446,1,183,2541.0
446,2,174,2416.0
446,3,162,2250.0
446,4,192,2666.0
446,5,215,2986.0
446,6,205,2847.0
447,0,133,1847.0
447,1,125,1736.0
447,2,170,2361.0
448,0,188,2611.0
448,1,202,2805.0
448,2,199,2763.0
448,3,184,2555.0
449,0,187,2597.0
449,1,190,2638.0
449,2,200,2777.0
449,3,198,2750.0
449,4,191,2652.0
450,0,157,2180.0
450,1,204,2833.0
451,0,154,2138.0
451,1,167,2319.0
451,2,200,2777.0
452,0,145,2013.0
453,0,202,2805.0
453,1,120,1666.0
453,2,208,2888.0
453,3,193,2680.0
454,0,153,2125.0
454,1,126,1750.0
454,2,178,2472.0
454,3,207,2875.0
454,4,141,1958.0
454,5,197,2736.0
454,6,164,2277.0
454,7,186,2583.0
454,8,233,3236.0
455,0,157,2180.0
455,1,192,2666.0
455,2,199,2763.0
456,0,169,2347.0
456,1,166,2305.0
456,2,188,2611.0
456,3,201,2791.0
456,4,177,2458.0
456,5,162,2250.0
456,6,182,2527.0
456,7,168,2333.0
457,0,204,2833.0
457,1,140,1944.0
457,2,185,2569.0
458,0,188,2611.0
458,1,188,2611.0
458,2,194,2694.0
458,3,184,2555.0
458,4,135,1875.0
458,5,205,2847.0
459,0,184,2555.0
459,1,188,2611.0
459,2,186,2583.0
459,3,161,2236.0
459,4,150,2083.0
459,5,140,1944.0
460,0,177,2458.0
460,1,192,2666.0
460,2,176,2444.0
460,3,193,2680.0
460,4,169,2347.0
460,5,139,1930.0
460,6,187,2597.0
460,7,183,2541.0
460,8,151,2097.0
460,9,179,2486.0
460,10,186,2583.0
461,0,127,1763.0
461,1,200,2777.0
461,2,166,2305.0
461,3,105,1458.0
461,4,118,1638.0
461,5,178,2472.0
461,6,198,2750.0
461,7,206,2861.0
461,8,157,2180.0
462,0,134,1861.0
462,1,192,2666.0
462,2,197,2736.0
462,3,200,2777.0
462,4,143,1986.0
462,5,133,1847.0
463,0,193,2680.0
463,1,179,2486.0
463,2,134,1861.0
463,3,146,2027.0
463,4,203,2819.0
463,5,163,2263.0
464,0,213,2958.0
464,1,174,2416.0
464,2,199,2763.0
464,3,202,2805.0
464,4,193,2680.0
464,5,186,2583.0
465,0,145,2013.0
465,1,159,2208.0
465,2,199,2763.0
465,3,149,2069.0
465,4,199,2763.0
466,0,142,1972.0
466,1,203,2819.0
466,2,192,2666.0
466,3,146,2027.0
466,4,144,2000.0
466,5,149,2069.0
467,0,188,2611.0
467,1,182,2527.0
467,2,178,2472.0
468,0,163,2263.0
468,1,142,1972.0
468,2,211,2930.0
468,3,116,1611.0
468,4,202,2805.0
468,5,156,2166.0
468,6,191,2652.0
468,7,149,2069.0
468,8,187,2597.0
468,9,174,2416.0
468,10,189,2625.0
468,11,139,1930.0
469,0,136,1888.0
469,1,123,1708.0
469,2,165,2291.0
469,3,167,2319.0
469,4,166,2305.0
469,5,214,2972.0
469,6,208,2888.0
469,7,186,2583.0
470,0,180,2500.0
470,1,136,1888.0
470,2,200,2777.0
470,3,197,2736.0
470,4,183,2541.0
471,0,157,2180.0
471,1,153,2125.0
471,2,177,2458.0
471,3,193,2680.0
471,4,131,1819.0
471,5,176,2444.0
472,0,147,2041.0
472,1,165,2291.0
472,2,181,2513.0
473,0,165,2291.0
473,1,120,1666.0
473,2,176,2444.0
473,3,140,1944.0
473,4,180,2500.0
473,5,205,2847.0
473,6,148,2055.0
473,7,210,2916.0
473,8,134,1861.0
473,9,151,2097.0
474,0,160,2222.0
474,1,146,2027.0
474,2,155,2152.0
474,3,169,2347.0
474,4,205,2847.0
474,5,166,2305.0
474,6,191,2652.0
475,0,186,2583.0
475,1,139,1930.0
475,2,171,2375.0
475,3,121,1680.0
475,4,187,2597.0
475,5,146,2027.0
475,6,171,2375.0
475,7,144,2000.0
476,0,144,2000.0
476,1,177,2458.0
476,2,192,2666.0
476,3,116,1611.0
476,4,209,2902.0
476,5,145,2013.0
476,6,175,2430.0
476,7,203,2819.0
476,8,186,2583.0
477,0,137,1902.0
477,1,189,2625.0
477,2,170,2361.0
477,3,154,2138.0
477,4,181,2513.0
477,5,153,2125.0
478,0,208,2888.0
478,1,198,2750.0
478,2,135,1875.0
478,3,183,2541.0
478,4,146,2027.0
479,0,136,1888.0
479,1,191,2652.0
479,2,179,2486.0
479,3,194,2694.0
479,4,209,2902.0
479,5,187,2597.0
479,6,175,2430.0
479,7,186,2583.0
479,8,203,2819.0
480,0,176,2444.0
480,1,189,2625.0
480,2,182,2527.0
480,3,164,2277.0
480,4,157,2180.0
481,0,169,2347.0
481,1,190,2638.0
481,2,194,2694.0
481,3,160,2222.0
481,4,141,1958.0
481,5,163,2263.0
481,6,180,2500.0
481,7,117,1625.0
482,0,208,2888.0
482,1,152,2111.0
482,2,164,2277.0
482,3,179,2486.0
482,4,157,2180.0
483,0,183,2541.0
483,1,112,1555.0
483,2,141,1958.0
483,3,160,2222.0
483,4,195,2708.0
483,5,177,2458.0
483,6,108,1500.0
483,7,178,2472.0
483,8,175,2430.0
483,9,181,2513.0
484,0,120,1666.0
484,1,201,2791.0
484,2,206,2861.0
484,3,187,2597.0
484,4,139,1930.0
484,5,158,2194.0
484,6,197,2736.0
484,7,138,1916.0
485,0,130,1805.0
485,1,183,2541.0
485,2,160,2222.0
486,0,133,1847.0
486,1,189,2625.0
486,2,171,2375.0
486,3,186,2583.0
486,4,185,2569.0
487,0,192,2666.0
487,1,164,2277.0
487,2,204,2833.0
487,3,190,2638.0
487,4,171,2375.0
487,5,173,2402.0
487,6,187,2597.0
488,0,164,2277.0
488,1,178,2472.0
488,2,143,1986.0
488,3,189,2625.0
489,0,178,2472.0
489,1,180,2500.0
489,2,183,2541.0
489,3,139,1930.0
489,4,222,3083.0
489,5,191,2652.0
489,6,179,2486.0
489,7,190,2638.0
489,8,191,2652.0
490,0,148,2055.0
490,1,204,2833.0
490,2,122,1694.0
490,3,135,1875.0
490,4,200,2777.0
490,5,150,2083.0
491,0,189,2625.0
491,1,197,2736.0
491,2,166,2305.0
491,3,143,1986.0
491,4,182,2527.0
491,5,148,2055.0
491,6,176,2444.0
491,7,131,1819.0
491,8,190,2638.0
492,0,194,2694.0
492,1,145,2013.0
492,2,200,2777.0
492,3,204,2833.0
493,0,144,2000.0
493,1,193,2680.0
493,2,213,2958.0
493,3,143,1986.0
493,4,204,2833.0
494,0,177,2458.0
494,1,122,1694.0
494,2,179,2486.0
494,3,213,2958.0
494,4,198,2750.0
494,5,166,2305.0
494,6,130,1805.0
494,7,200,2777.0
494,8,170,2361.0
494,9,171,2375.0
495,0,186,2583.0
495,1,202,2805.0
495,2,180,2500.0
495,3,189,2625.0
496,0,142,1972.0
496,1,171,2375.0
496,2,148,2055.0
496,3,186,2583.0
496,4,165,2291.0
497,0,193,2680.0
497,1,141,1958.0
497,2,181,2513.0
497,3,190,2638.0
497,4,131,1819.0
498,0,147,2041.0
498,1,186,2583.0
498,2,139,1930.0
498,3,168,2333.0
498,4,169,2347.0
498,5,192,2666.0
499,0,132,1833.0
499,1,138,1916.0
499,2,211,2930.0
499,3,212,2944.0
499,4,141,1958.0
500,0,183,2541.0
500,1,198,2750.0
500,2,153,2125.0
500,3,139,1930.0
500,4,151,2097.0
501,0,192,2666.0
501,1,134,1861.0
501,2,211,2930.0
501,3,150,2083.0
501,4,156,2166.0
502,0,179,2486.0
502,1,200,2777.0
502,2,186,2583.0
502,3,170,2361.0
502,4,189,2625.0
502,5,138,1916.0
502,6,172,2388.0
503,0,167,2319.0
503,1,208,2888.0
503,2,151,2097.0
503,3,208,2888.0
503,4,182,2527.0
503,5,153,2125.0
503,6,163,2263.0
504,0,177,2458.0
504,1,158,2194.0
504,2,180,2500.0
504,3,189,2625.0
504,4,143,1986.0
504,5,157,2180.0
504,6,188,2611.0
505,0,176,2444.0
505,1,171,2375.0
505,2,207,2875.0
505,3,143,1986.0
505,4,178,2472.0
505,5,155,2152.0
506,0,191,2652.0
506,1,202,2805.0
506,2,197,2736.0
506,3,149,2069.0
506,4,174,2416.0
507,0,178,2472.0
507,1,176,2444.0
507,2,154,2138.0
508,0,189,2625.0
508,1,182,2527.0
508,2,182,2527.0
508,3,152,2111.0
508,4,140,1944.0
508,5,197,2736.0
509,0,193,2680.0
509,1,157,2180.0
509,2,201,2791.0
509,3,192,2666.0
509,4,158,2194.0
510,0,154,2138.0
510,1,151,2097.0
510,2,153,2125.0
510,3,151,2097.0
510,4,184,2555.0
510,5,131,1819.0
510,6,157,2180.0
510,7,156,2166.0
511,0,148,2055.0
511,1,128,1777.0
511,2,176,2444.0
512,0,135,1875.0
513,0,143,1986.0
513,1,148,2055.0
513,2,134,1861.0
513,3,140,1944.0
513,4,197,2736.0
514,0,209,2902.0
514,1,210,2916.0
514,2,172,2388.0
514,3,173,2402.0
514,4,219,3041.0
514,5,130,1805.0
514,6,174,2416.0
514,7,176,2444.0
514,8,170,2361.0
514,9,174,2416.0
515,0,168,2333.0
515,1,186,2583.0
515,2,188,2611.0
515,3,126,1750.0
515,4,189,2625.0
515,5,137,1902.0
516,0,176,2444.0
516,1,132,1833.0
516,2,139,1930.0
516,3,121,1680.0
516,4,189,2625.0
516,5,174,2416.0
517,0,195,2708.0
517,1,165,2291.0
517,2,163,2263.0
517,3,224,3111.0
517,4,177,2458.0
517,5,162,2250.0
517,6,210,2916.0
517,7,142,1972.0
517,8,186,2583.0
518,0,193,2680.0
518,1,199,2763.0
518,2,188,2611.0
518,3,137,1902.0
518,4,135,1875.0
519,0,195,2708.0
519,1,185,2569.0
519,2,191,2652.0
519,3,164,2277.0
519,4,167,2319.0
519,5,192,2666.0
519,6,148,2055.0
519,7,191,2652.0
519,8,204,2833.0
520,0,184,2555.0
520,1,129,1791.0
520,2,141,1958.0
520,3,126,1750.0
520,4,161,2236.0
520,5,167,2319.0
520,6,176,2444.0
521,0,153,2125.0
521,1,161,2236.0
521,2,203,2819.0
522,0,187,2597.0
522,1,189,2625.0
522,2,114,1583.0
522,3,146,2027.0
522,4,184,2555.0
522,5,188,2611.0
522,6,188,2611.0
522,7,190,2638.0
522,8,185,2569.0
522,9,159,2208.0
523,0,189,2625.0
523,1,141,1958.0
523,2,168,2333.0
523,3,117,1625.0
523,4,120,1666.0
523,5,183,2541.0
523,6,173,2402.0
523,7,149,2069.0
523,8,185,2569.0
523,9,198,2750.0
524,0,176,2444.0
524,1,146,2027.0
524,2,133,1847.0
525,0,152,2111.0
525,1,177,2458.0
525,2,205,2847.0
525,3,163,2263.0
525,4,185,2569.0
525,5,133,1847.0
525,6,186,2583.0
525,7,196,2722.0
525,8,192,2666.0
525,9,161,2236.0
526,0,140,1944.0
526,1,157,2180.0
526,2,136,1888.0
526,3,157,2180.0
526,4,160,2222.0
527,0,209,2902.0
527,1,182,2527.0
527,2,183,2541.0
527,3,154,2138.0
527,4,188,2611.0
527,5,168,2333.0
527,6,175,2430.0
527,7,145,2013.0
527,8,167,2319.0
528,0,151,2097.0
528,1,120,1666.0
528,2,171,2375.0
528,3,149,2069.0
528,4,193,2680.0
528,5,187,2597.0
528,6,163,2263.0
528,7,173,2402.0
528,8,149,2069.0
528,9,177,2458.0
528,10,138,1916.0
528,11,141,1958.0
528,12,188,2611.0
529,0,132,1833.0
529,1,143,1986.0
529,2,197,2736.0
529,3,161,2236.0
529,4,189,2625.0
529,5,144,2000.0
529,6,186,2583.0
529,7,199,2763.0
529,8,173,2402.0
530,0,166,2305.0
530,1,170,2361.0
530,2,156,2166.0
530,3,169,2347.0
530,4,141,1958.0
530,5,148,2055.0
530,6,186,2583.0
531,0,159,2208.0
531,1,177,2458.0
531,2,175,2430.0
531,3,167,2319.0
531,4,164,2277.0
531,5,175,2430.0
531,6,148,2055.0
531,7,193,2680.0
531,8,183,2541.0
531,9,201,2791.0
532,0,151,2097.0
532,1,122,1694.0
532,2,187,2597.0
532,3,136,1888.0
532,4,170,2361.0
532,5,185,2569.0
532,6,196,2722.0
532,7,198,2750.0
533,0,145,2013.0
533,1,178,2472.0
533,2,180,2500.0
533,3,167,2319.0
533,4,192,2666.0
534,0,149,2069.0
534,1,202,2805.0
534,2,193,2680.0
534,3,171,2375.0
534,4,147,2041.0
535,0,142,1972.0
535,1,174,2416.0
535,2,195,2708.0
535,3,204,2833.0
535,4,181,2513.0
536,0,166,2305.0
536,1,146,2027.0
536,2,148,2055.0
537,0,191,2652.0
537,1,212,2944.0
537,2,182,2527.0
537,3,152,2111.0
537,4,210,2916.0
537,5,137,1902.0
537,6,131,1819.0
537,7,190,2638.0
538,0,141,1958.0
538,1,178,2472.0
538,2,182,2527.0
538,3,189,2625.0
538,4,194,2694.0
538,5,182,2527.0
539,0,138,1916.0
539,1,188,2611.0
539,2,193,2680.0
539,3,204,2833.0
539,4,167,2319.0
540,0,157,2180.0
540,1,188,2611.0
540,2,164,2277.0
540,3,146,2027.0
540,4,148,2055.0
541,0,189,2625.0
541,1,166,2305.0
541,2,177,2458.0
541,3,188,2611.0
541,4,202,2805.0
541,5,192,2666.0
541,6,135,1875.0
542,0,152,2111.0
542,1,152,2111.0
542,2,174,2416.0
542,3,189,2625.0
542,4,163,2263.0
542,5,199,2763.0
543,0,180,2500.0
543,1,191,2652.0
543,2,191,2652.0
543,3,194,2694.0
543,4,154,2138.0
543,5,143,1986.0
543,6,159,2208.0
543,7,205,2847.0
543,8,151,2097.0
543,9,192,2666.0
543,10,202,2805.0
543,11,182,2527.0
544,0,181,2513.0
